Ticker,Name,Sector,Cap,NameCln
MRKR,Marker Therapeutics Inc,Healthcare,35.0,Marker Therapeutics
ICCC,Immucell Corp.,Healthcare,34.0,Immucell
AXDX,Accelerate Diagnostics Inc,Healthcare,32.0,Accelerate Diagnostics
SYRS,Syros Pharmaceuticals Inc.,Healthcare,32.0,Syros Pharmaceuticals
PTN,Palatin Technologies Inc.,Healthcare,31.0,Palatin Technologies
LCI,"Lannett Co., Inc.",Healthcare,30.0,Lannett
RVP,Retractable Technologies Inc,Healthcare,28.0,Retractable Technologies
ONCT,Oncternal Therapeutics Inc,Healthcare,28.0,Oncternal Therapeutics
AGE,AgeX Therapeutics Inc,Healthcare,28.0,AgeX Therapeutics
NNVC,NanoViricides Inc,Healthcare,26.0,NanoViricides
BSGM,Biosig Technologies Inc,Healthcare,26.0,Biosig Technologies
TXMD,TherapeuticsMD Inc,Healthcare,25.0,TherapeuticsMD
IVC,Invacare Corp.,Healthcare,25.0,Invacare
EYEG,AB Active ETFs Inc,Healthcare,25.0,AB Active ETFs
SEEL,Seelos Therapeutics Inc,Healthcare,24.0,Seelos Therapeutics
STRM,"Streamline Health Solutions, Inc",Healthcare,23.0,Streamline Health Solutions
EKSO,Ekso Bionics Holdings Inc,Healthcare,22.0,Ekso Bionics
CPIX,Cumberland Pharmaceuticals Inc.,Healthcare,21.0,Cumberland Pharmaceuticals
AMS,American Shared Hospital Services,Healthcare,21.0,American Shared Hospital Services
ONTX,Onconova Therapeutics Inc,Healthcare,21.0,Onconova Therapeutics
IBIO,iBio Inc,Healthcare,21.0,iBio
MEIP,MEI Pharma Inc,Healthcare,20.0,MEI Pharma
