Ticker,Name,Sector,Cap,NameCln
L,Loews Corp.,Financial Services,16375.0,Loews
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,16345.0,JB Hunt Transport Services
FDS,Factset Research Systems Inc.,Financial Services,16277.0,Factset Research Systems
VAR,"Varian Medical Systems, Inc.",Healthcare,16262.0,Varian Medical Systems
PKG,Packaging Corp Of America,Consumer Cyclical,16246.0,PackagingOf America
AVTR,Avantor Inc.,Basic Materials,16105.0,Avantor
ATH,Athene Holding Ltd,Financial Services,16011.0,Athene
CLX,Clorox Co.,Consumer Defensive,16004.0,Clorox
IEX,Idex Corporation,Industrials,15990.0,Idex
TIF,Tiffany & Co.,Consumer Cyclical,15961.0,Tiffany
LUV,Southwest Airlines Co,Industrials,15871.0,Southwest Airlines
CFG,Citizens Financial Group Inc,Financial Services,15771.0,Citizens Financial Group
BBY,Best Buy Co. Inc.,Consumer Cyclical,15696.0,Best Buy
IP,International Paper Co.,Consumer Cyclical,15682.0,International Paper
GEN,Gen Digital Inc,Healthcare,15535.0,Gen Digital
DGX,"Quest Diagnostics, Inc.",Healthcare,15432.0,Quest Diagnostics
OC,Owens Corning,Industrials,15412.0,Owens Corning
OKTA,Okta Inc,Technology,15394.0,Okta
NWS,News Corp,Communication Services,15340.0,News
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,15224.0,Mid-America Apartment Communities
BG,Bunge Global SA,Consumer Defensive,15069.0,Bunge Global SA
FOX,Fox Corporation,Communication Services,15068.0,Fox
SSNC,SS&C Technologies Holdings Inc,Technology,15057.0,SS&C Technologies
AES,AES Corp.,Utilities,15016.0,AES
ALB,Albemarle Corp.,Basic Materials,15015.0,Albemarle
CREE,"Cree, Inc.",Technology,14965.0,Cree
MRO,Marathon Oil Corporation,Energy,14919.0,Marathon Oil
MAS,Masco Corp.,Industrials,14862.0,Masco
SWKS,"Skyworks Solutions, Inc.",Technology,14657.0,Skyworks Solutions
TRU,TransUnion,Industrials,14569.0,TransUnion
SUI,"Sun Communities, Inc.",Real Estate,14481.0,Sun Communities
PKI,Revvity Inc.,Healthcare,14456.0,Revvity
CF,CF Industries Holdings Inc,Basic Materials,14387.0,CF Industries
JBL,Jabil Inc,Technology,14323.0,Jabil
CAG,Conagra Brands Inc,Consumer Defensive,14213.0,Conagra Brands
AMCR,Amcor Plc,Consumer Cyclical,14208.0,Amcor
SNA,"Snap-on, Inc.",Industrials,14203.0,Snap-on
RPM,"RPM International, Inc.",Basic Materials,14155.0,RPM International
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,14138.0,Neurocrine Biosciences
BMRN,Biomarin Pharmaceutical Inc.,Healthcare,14133.0,Biomarin Pharmaceutical
AKAM,Akamai Technologies Inc,Technology,14103.0,Akamai Technologies
EXPE,Expedia Group Inc,Consumer Cyclical,13978.0,Expedia Group
MANH,"Manhattan Associates, Inc.",Technology,13902.0,Manhattan Associates
AGR,Avangrid Inc,Utilities,13871.0,Avangrid
NVT,nVent Electric plc,Industrials,13826.0,nVent Electric
AZPN,Aspen Technology Inc,Technology,13809.0,Aspen Technology
IBKR,Interactive Brokers Group Inc,Financial Services,13774.0,Interactive Brokers Group
FNF,Fidelity National Financial Inc,Financial Services,13744.0,Fidelity National Financial
POOL,Pool Corporation,Consumer Cyclical,13708.0,Pool
WRK,WestRock Co,Consumer Cyclical,13703.0,WestRock
RGA,"Reinsurance Group Of America, Inc.",Financial Services,13665.0,Reinsurance Group Of America
TRMB,Trimble Inc,Technology,13632.0,Trimble
NTRA,Natera Inc,Healthcare,13455.0,Natera
GGG,Graco Inc.,Industrials,13453.0,Graco
KEY,Keycorp,Financial Services,13379.0,Keycorp
NDSN,Nordson Corp.,Industrials,13377.0,Nordson
WMS,Advanced Drainage Systems Inc,Industrials,13350.0,Advanced Drainage Systems
DOC,Healthpeak Properties Inc.,Real Estate,13309.0,Healthpeak Properties
WBA,Walgreens Boots Alliance Inc,Healthcare,13269.0,Walgreens Boots Alliance
CPB,Campbell Soup Co.,Consumer Defensive,13182.0,Campbell Soup
EQH,Equitable Holdings Inc,Financial Services,13146.0,Equitable
PNR,Pentair plc,Industrials,13108.0,Pentair
SWK,Stanley Black & Decker Inc,Industrials,13067.0,Stanley Black & Decker
USFD,US Foods Holding Corp,Consumer Defensive,13065.0,US Foods
AMH,American Homes 4 Rent,Real Estate,13059.0,American Homes 4 Rent
CXO,Concho Resources Inc,Energy,12878.0,Concho Resources
INCY,Incyte Corp.,Healthcare,12855.0,Incyte
TW,Tradeweb Markets Inc,Financial Services,12846.0,Tradeweb Markets
BLD,TopBuild Corp,Industrials,12824.0,TopBuild
HST,Host Hotels & Resorts Inc,Real Estate,12811.0,Host Hotels & Resorts
LNT,Alliant Energy Corp.,Utilities,12786.0,Alliant Energy
UHS,"Universal Health Services, Inc.",Healthcare,12783.0,Universal Health Services
THC,Tenet Healthcare Corp.,Healthcare,12783.0,Tenet Healthcare
LW,Lamb Weston Holdings Inc,Consumer Defensive,12764.0,Lamb Weston
SC,Santander Consumer USA Holdings Inc,Financial Services,12734.0,Santander Consumer USA
BURL,Burlington Stores Inc,Consumer Cyclical,12712.0,Burlington Stores
XPO,XPO Inc,Industrials,12711.0,XPO
AOS,A.O. Smith Corp.,Industrials,12610.0,AO Smith
DVA,DaVita Inc,Healthcare,12600.0,DaVita
UDR,UDR Inc,Real Estate,12583.0,UDR
SWAV,Shockwave Medical Inc.,Healthcare,12560.0,Shockwave Medical
TECH,Bio-Techne Corp,Healthcare,12511.0,Bio-Techne
NI,NiSource Inc,Utilities,12508.0,NiSource
TOL,Toll Brothers Inc.,Consumer Cyclical,12507.0,Toll Brothers
CASY,"Casey`s General Stores, Inc.",Consumer Defensive,12487.0,Casey's General Stores
MORN,Morningstar Inc,Financial Services,12479.0,Morningstar
PODD,Insulet Corporation,Healthcare,12454.0,Insulet
KIM,Kimco Realty Corporation,Real Estate,12289.0,Kimco Realty
RL,Ralph Lauren Corp,Consumer Cyclical,12285.0,Ralph Lauren
WPC,W. P. Carey Inc,Real Estate,12276.0,W P Carey
EVRG,Evergy Inc,Utilities,12246.0,Evergy
MGM,MGM Resorts International,Consumer Cyclical,12227.0,MGM Resorts International
FND,Floor & Decor Holdings Inc,Consumer Cyclical,12158.0,Floor & Decor
BEN,"Franklin Resources, Inc.",Financial Services,12137.0,Franklin Resources
UHAL,U-Haul Holding Company,Industrials,12121.0,U-Haul
MEDP,Medpace Holdings Inc,Healthcare,12109.0,Medpace
RNR,RenaissanceRe Holdings Ltd,Financial Services,12108.0,RenaissanceRe
FIX,"Comfort Systems USA, Inc.",Industrials,12104.0,Comfort Systems USA
CNA,CNA Financial Corp.,Financial Services,12084.0,CNA Financial
GLPI,Gaming and Leisure Properties Inc,Real Estate,11976.0,Gaming and Leisure Properties
UTHR,United Therapeutics Corp,Healthcare,11938.0,United Therapeutics
BKI,Black Knight Inc,Technology,11876.0,Black Knight
CHK,Chesapeake Energy Corp.,Energy,11859.0,Chesapeake Energy
DOCU,DocuSign Inc,Technology,11855.0,DocuSign
JKHY,"Jack Henry & Associates, Inc.",Technology,11851.0,Jack Henry & Associates
EMN,Eastman Chemical Co,Basic Materials,11851.0,Eastman Chemical
IPG,"Interpublic Group Of Cos., Inc.",Communication Services,11772.0,Interpublic Group Of Cos
ACM,AECOM,Industrials,11771.0,AECOM
ALLY,Ally Financial Inc,Financial Services,11588.0,Ally Financial
CLH,"Clean Harbors, Inc.",Industrials,11574.0,Clean Harbors
BJ,BJ`s Wholesale Club Holdings Inc,Consumer Defensive,11572.0,BJ's Wholesale Club
SNX,TD Synnex Corp,Technology,11571.0,TD Synnex
SJM,J.M. Smucker Co.,Consumer Defensive,11518.0,JM Smucker
TXRH,Texas Roadhouse Inc,Consumer Cyclical,11495.0,Texas Roadhouse
VER,VEREIT Inc,Real Estate,11491.0,VEREIT
LKQ,LKQ Corp,Consumer Cyclical,11466.0,LKQ
ELS,Equity Lifestyle Properties Inc.,Real Estate,11423.0,Equity Lifestyle Properties
TTEK,"Tetra Tech, Inc.",Industrials,11422.0,Tetra Tech
WING,Wingstop Inc,Consumer Cyclical,11415.0,Wingstop
Y,Alleghany Corp.,Financial Services,11407.0,Alleghany
DKS,"Dicks Sporting Goods, Inc.",Consumer Cyclical,11354.0,Dicks Sporting Goods
PSN,Parsons Corp,Industrials,11354.0,Parsons
LECO,"Lincoln Electric Holdings, Inc.",Industrials,11346.0,Lincoln Electric
FTI,TechnipFMC plc,Energy,11326.0,TechnipFMC
LSI,Life Storage Inc,Real Estate,11325.0,Life Storage
WWD,Woodward Inc,Industrials,11282.0,Woodward
JNPR,Juniper Networks Inc,Technology,11186.0,Juniper Networks
APA,APA Corporation,Energy,11073.0,APA
CRL,Charles River Laboratories International Inc.,Healthcare,11049.0,Charles River Laboratories International
BRKR,Bruker Corp,Healthcare,11025.0,Bruker
ITT,ITT Inc,Industrials,10970.0,ITT
REG,Regency Centers Corporation,Real Estate,10885.0,Regency Centers
KMX,Carmax Inc,Consumer Cyclical,10883.0,Carmax
CPT,Camden Property Trust,Real Estate,10814.0,Camden Property Trust
ELF,e.l.f. Beauty Inc,Consumer Defensive,10810.0,elf Beauty
AR,Antero Resources Corp,Energy,10779.0,Antero Resources
SRPT,Sarepta Therapeutics Inc,Healthcare,10712.0,Sarepta Therapeutics
PFGC,Performance Food Group Company,Consumer Defensive,10689.0,Performance Food Group
LSCC,Lattice Semiconductor Corp.,Technology,10658.0,Lattice Semiconductor
CW,Curtiss-Wright Corp.,Industrials,10634.0,Curtiss-Wright
SIRI,Sirius XM Holdings Inc,Communication Services,10617.0,Sirius XM
AFG,American Financial Group Inc,Financial Services,10608.0,American Financial Group
TAP,Molson Coors Beverage Company,Consumer Defensive,10598.0,Molson Coors Beverage
SAIA,Saia Inc.,Industrials,10537.0,Saia
ALLE,Allegion plc,Industrials,10530.0,Allegion
ALV,Autoliv Inc.,Consumer Cyclical,10506.0,Autoliv
WYNN,Wynn Resorts Ltd.,Consumer Cyclical,10480.0,Wynn Resorts
LAMR,Lamar Advertising Co,Real Estate,10401.0,Lamar Advertising
HRC,Hill-Rom Holdings Inc,Healthcare,10301.0,Hill-Rom
EPAM,EPAM Systems Inc,Technology,10277.0,EPAM Systems
EWBC,"East West Bancorp, Inc.",Financial Services,10235.0,East West Bancorp
SCI,Service Corp. International,Consumer Cyclical,10162.0,ServiceInternational
PAG,Penske Automotive Group Inc,Consumer Cyclical,10128.0,Penske Automotive Group
TWLO,Twilio Inc,Communication Services,10094.0,Twilio
ESTC,Elastic N.V,Technology,10093.0,Elastic NV
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,10074.0,CH Robinson Worldwide
NLSN,Nielsen Holdings plc,Industrials,10068.0,Nielsen
MOS,Mosaic Company,Basic Materials,10005.0,Mosaic
CCK,"Crown Holdings, Inc.",Consumer Cyclical,9968.0,Crown
HII,Huntington Ingalls Industries Inc,Industrials,9967.0,Huntington Ingalls Industries
GWRE,Guidewire Software Inc,Technology,9921.0,Guidewire Software
UNM,Unum Group,Financial Services,9901.0,Unum Group
FFIV,F5 Inc,Technology,9867.0,F5
CTLT,Catalent Inc.,Healthcare,9773.0,Catalent
JEF,Jefferies Financial Group Inc,Financial Services,9731.0,Jefferies Financial Group
ATR,Aptargroup Inc.,Consumer Cyclical,9722.0,Aptargroup
PAYC,Paycom Software Inc,Technology,9692.0,Paycom Software
NLY,Annaly Capital Management Inc,Real Estate,9679.0,Annaly Capital Management
TFX,Teleflex Incorporated,Healthcare,9639.0,Teleflex
CHDN,"Churchill Downs, Inc.",Consumer Cyclical,9628.0,Churchill Downs
ZEN,Zendesk Inc,Technology,9626.0,Zendesk
PLAN,Anaplan Inc,Technology,9593.0,Anaplan
REXR,Rexford Industrial Realty Inc,Real Estate,9519.0,Rexford Industrial Realty
TPR,Tapestry Inc,Consumer Cyclical,9515.0,Tapestry
CACI,Caci International Inc.,Technology,9434.0,Caci International
WCC,"Wesco International, Inc.",Industrials,9430.0,Wesco International
TREX,"TREX Co., Inc.",Industrials,9425.0,TREX
CROX,Crocs Inc,Consumer Cyclical,9403.0,Crocs
QRVO,Qorvo Inc,Technology,9389.0,Qorvo
JLL,Jones Lang Lasalle Inc.,Real Estate,9346.0,Jones Lang Lasalle
CUBE,CubeSmart,Real Estate,9343.0,CubeSmart
SKX,"Skechers U S A, Inc.",Consumer Cyclical,9329.0,Skechers USA
COTY,Coty Inc,Consumer Defensive,9295.0,Coty
MUSA,Murphy USA Inc,Consumer Cyclical,9238.0,Murphy USA
GNRC,Generac Holdings Inc,Industrials,9169.0,Generac
ACC,American Campus Communities Inc.,Real Estate,9125.0,American Campus Communities
BXP,"Boston Properties, Inc.",Real Estate,9124.0,Boston Properties
HSIC,Henry Schein Inc.,Healthcare,9111.0,Henry Schein
Z,Zillow Group Inc,Communication Services,9110.0,Zillow Group
STOR,Store Capital Corp,Real Estate,9105.0,Store Capital
COHR,Coherent Corp,Technology,9000.0,Coherent
XEC,Cimarex Energy Co.,Energy,8965.0,Cimarex Energy
RRC,Range Resources Corp,Energy,8946.0,Range Resources
COG,Cabot Oil & Gas Corp.,Energy,8893.0,Cabot Oil & Gas
FN,Fabrinet,Technology,8857.0,Fabrinet
KBR,KBR Inc,Industrials,8831.0,KBR
KNSL,Kinsale Capital Group Inc,Financial Services,8821.0,Kinsale Capital Group
AAL,American Airlines Group Inc,Industrials,8818.0,American Airlines Group
SEIC,SEI Investments Co.,Financial Services,8793.0,SEI Investments
MKSI,"MKS Instruments, Inc.",Technology,8770.0,MKS Instruments
DCI,Donaldson Co. Inc.,Industrials,8769.0,Donaldson
AIZ,Assurant Inc,Financial Services,8763.0,Assurant
MTZ,Mastec Inc.,Industrials,8762.0,Mastec
RGEN,Repligen Corp.,Healthcare,8759.0,Repligen
UI,Ubiquiti Inc,Technology,8748.0,Ubiquiti
PNW,Pinnacle West Capital Corp.,Utilities,8685.0,Pinnacle West Capital
EXAS,Exact Sciences Corp.,Healthcare,8677.0,Exact Sciences
TPX,Tempur Sealy International Inc,Consumer Cyclical,8614.0,Tempur Sealy International
OLED,Universal Display Corp.,Technology,8599.0,Universal Display
HAS,"Hasbro, Inc.",Consumer Cyclical,8597.0,Hasbro
RGLD,"Royal Gold, Inc.",Basic Materials,8591.0,Royal Gold
FHN,First Horizon Corporation,Financial Services,8575.0,First Horizon
PCTY,Paylocity Holding Corp,Technology,8565.0,Paylocity
PPC,Pilgrim`s Pride Corp.,Consumer Defensive,8554.0,Pilgrim's Pride
CART,Maplebear Inc.,,8529.0,Maplebear
GPK,Graphic Packaging Holding Co,Consumer Cyclical,8491.0,Graphic Packaging
ORI,Old Republic International Corp.,Financial Services,8484.0,Old Republic International
ELAN,Elanco Animal Health Inc,Healthcare,8470.0,Elanco Animal Health
EHC,Encompass Health Corp,Healthcare,8404.0,Encompass Health
ARMK,Aramark,Consumer Cyclical,8368.0,Aramark
RBC,RBC Bearings Inc.,Industrials,8327.0,RBC Bearings
CR,Crane Co,Industrials,8304.0,Crane
TTC,Toro Co.,Industrials,8289.0,Toro
X,United States Steel Corp.,Basic Materials,8279.0,United States Steel
AVLR,Avalara Inc,Technology,8278.0,Avalara
COKE,Coca-Cola Consolidated Inc,Consumer Defensive,8272.0,Coca-Cola Consolidated
SF,Stifel Financial Corp.,Financial Services,8264.0,Stifel Financial
CHE,Chemed Corp.,Healthcare,8226.0,Chemed
AMKR,AMKOR Technology Inc.,Technology,8224.0,AMKOR Technology
SWN,Southwestern Energy Company,Energy,8205.0,Southwestern Energy
BWA,BorgWarner Inc,Consumer Cyclical,8188.0,BorgWarner
FRT,Federal Realty Investment Trust.,Real Estate,8129.0,Federal Realty Investment Trust
BIO,Bio-Rad Laboratories Inc.,Healthcare,8129.0,Bio-Rad Laboratories
NYT,New York Times Co.,Communication Services,8116.0,New York Times
CGNX,Cognex Corp.,Technology,8102.0,Cognex
CLF,Cleveland-Cliffs Inc,Basic Materials,8055.0,Cleveland-Cliffs
BWXT,BWX Technologies Inc,Industrials,8038.0,BWX Technologies
GNTX,Gentex Corp.,Consumer Cyclical,7960.0,Gentex
SFM,Sprouts Farmers Market Inc,Consumer Defensive,7932.0,Sprouts Farmers Market
AGCO,AGCO Corp.,Industrials,7922.0,AGCO
EXP,Eagle Materials Inc.,Basic Materials,7876.0,Eagle Materials
FMC,FMC Corp.,Basic Materials,7850.0,FMC
MKTX,MarketAxess Holdings Inc.,Financial Services,7820.0,MarketAxess
AYI,"Acuity Brands, Inc.",Industrials,7804.0,Acuity Brands
MTCH,Match Group Inc.,Communication Services,7797.0,Match Group
ANF,Abercrombie & Fitch Co.,Consumer Cyclical,7787.0,Abercrombie & Fitch
EVR,Evercore Inc,Financial Services,7780.0,Evercore
AA,Alcoa Corp,Basic Materials,7757.0,Alcoa
GL,Globe Life Inc,Financial Services,7747.0,Globe Life
MTDR,Matador Resources Co,Energy,7741.0,Matador Resources
WEX,WEX Inc,Technology,7740.0,WEX
FCN,FTI Consulting Inc.,Industrials,7718.0,FTI Consulting
KNX,Knight-Swift Transportation Holdings Inc,Industrials,7699.0,Knight-Swift Transportation
OHI,"Omega Healthcare Investors, Inc.",Real Estate,7690.0,Omega Healthcare Investors
AXTA,Axalta Coating Systems Ltd,Basic Materials,7687.0,Axalta Coating Systems
EGP,"Eastgroup Properties, Inc.",Real Estate,7678.0,Eastgroup Properties
PRI,Primerica Inc,Financial Services,7669.0,Primerica
INGR,Ingredion Inc,Consumer Defensive,7644.0,Ingredion
ATI,ATI Inc,Industrials,7631.0,ATI
GPS,"Gap, Inc.",Consumer Cyclical,7601.0,Gap
AIT,Applied Industrial Technologies Inc.,Industrials,7561.0,Applied Industrial Technologies
MTSI,MACOM Technology Solutions Holdings Inc,Technology,7537.0,MACOM Technology Solutions
WBS,Webster Financial Corp.,Financial Services,7515.0,Webster Financial
NNN,NNN REIT Inc,Real Estate,7475.0,NNN REIT
PEN,Penumbra Inc,Healthcare,7474.0,Penumbra
VOYA,Voya Financial Inc,Financial Services,7454.0,Voya Financial
WSC,WillScot Mobile Mini Holdings Corp,Industrials,7409.0,WillScot Mobile Mini
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,7393.0,Mohawk Industries
GMED,Globus Medical Inc,Healthcare,7376.0,Globus Medical
OSK,Oshkosh Corp,Industrials,7349.0,Oshkosh
COLD,Americold Realty Trust Inc,Real Estate,7345.0,Americold Realty Trust
NOV,NOV Inc,Energy,7337.0,NOV
FIVE,Five Below Inc,Consumer Cyclical,7332.0,Five Below
LBRDA,Liberty Broadband Corp,Communication Services,7254.0,Liberty Broadband
GME,Gamestop Corporation,Consumer Cyclical,7241.0,Gamestop
MTN,Vail Resorts Inc.,Consumer Cyclical,7236.0,Vail Resorts
UFPI,UFP Industries Inc,Basic Materials,7232.0,UFP Industries
FLR,Fluor Corporation,Industrials,7226.0,Fluor
VKTX,Viking Therapeutics Inc,Healthcare,7207.0,Viking Therapeutics
CZR,Caesars Entertainment Inc,Consumer Cyclical,7198.0,Caesars Entertainment
MSA,MSA Safety Inc,Industrials,7165.0,MSA Safety
ROKU,Roku Inc,Communication Services,7160.0,Roku
CIEN,CIENA Corp.,Technology,7158.0,CIENA
ETSY,Etsy Inc,Consumer Cyclical,7141.0,Etsy
SSD,"Simpson Manufacturing Co., Inc.",Industrials,7120.0,Simpson Manufacturing
OGE,Oge Energy Corp.,Utilities,7109.0,Oge Energy
SPSC,SPS Commerce Inc.,Technology,7108.0,SPS Commerce
KEX,Kirby Corp.,Industrials,7107.0,Kirby
NCLH,Norwegian Cruise Line Holdings Ltd,Consumer Cyclical,7105.0,Norwegian Cruise Line
CBSH,"Commerce Bancshares, Inc.",Financial Services,7097.0,Commerce Bancshares
LEA,Lear Corp.,Consumer Cyclical,7096.0,Lear
LAD,"Lithia Motors, Inc.",Consumer Cyclical,7070.0,Lithia Motors
HLI,Houlihan Lokey Inc,Financial Services,7055.0,Houlihan Lokey
AGNC,AGNC Investment Corp,Real Estate,6971.0,AGNC Investment
AM,Antero Midstream Corp,Energy,6964.0,Antero Midstream
IVZ,Invesco Ltd,Financial Services,6950.0,Invesco
WAL,Western Alliance Bancorp,Financial Services,6945.0,Western Alliance Bancorp
ARW,Arrow Electronics Inc.,Technology,6932.0,Arrow Electronics
ITCI,Intra-Cellular Therapies Inc,Healthcare,6928.0,Intra-Cellular Therapies
SAIC,Science Applications International Corp.,Technology,6925.0,Science Applications International
HQY,Healthequity Inc,Healthcare,6890.0,Healthequity
RHI,Robert Half Inc,Industrials,6875.0,Robert Half
SITE,SiteOne Landscape Supply Inc,Industrials,6867.0,SiteOne Landscape Supply
AN,Autonation Inc.,Consumer Cyclical,6835.0,Autonation
HRB,H&R Block Inc.,Consumer Cyclical,6826.0,H&R Block
SUM,Summit Materials Inc,Basic Materials,6809.0,Summit Materials
BERY,Berry Global Group Inc,Consumer Cyclical,6776.0,Berry Global Group
ENSG,Ensign Group Inc,Healthcare,6770.0,Ensign Group
MASI,Masimo Corp,Healthcare,6751.0,Masimo
NE,Noble Corp Plc,Energy,6741.0,NoblePlc
NSIT,Insight Enterprises Inc.,Technology,6694.0,Insight Enterprises
CMA,"Comerica, Inc.",Financial Services,6692.0,Comerica
DAR,Darling Ingredients Inc,Consumer Defensive,6680.0,Darling Ingredients
H,Hyatt Hotels Corporation,Consumer Cyclical,6677.0,Hyatt Hotels
GTLS,Chart Industries Inc,Industrials,6642.0,Chart Industries
JAZZ,Jazz Pharmaceuticals plc,Healthcare,6623.0,Jazz Pharmaceuticals
MIDD,Middleby Corp.,Industrials,6618.0,Middleby
ALSN,Allison Transmission Holdings Inc,Consumer Cyclical,6571.0,Allison Transmission
SPXC,SPX Technologies Inc,Industrials,6564.0,SPX Technologies
RLI,RLI Corp.,Financial Services,6556.0,RLI
BRX,Brixmor Property Group Inc,Real Estate,6508.0,Brixmor Property Group
CFR,Cullen Frost Bankers Inc.,Financial Services,6508.0,Cullen Frost Bankers
PVH,PVH Corp,Consumer Cyclical,6498.0,PVH
FLS,Flowserve Corp.,Industrials,6476.0,Flowserve
MUR,Murphy Oil Corp.,Energy,6474.0,Murphy Oil
MLI,"Mueller Industries, Inc.",Industrials,6456.0,Mueller Industries
LPX,Louisiana-Pacific Corp.,Industrials,6427.0,Louisiana-Pacific
OLN,Olin Corp.,Basic Materials,6419.0,Olin
CMC,Commercial Metals Co.,Basic Materials,6411.0,Commercial Metals
PE,Parsley Energy Inc,Energy,6411.0,Parsley Energy
BPMC,Blueprint Medicines Corp,Healthcare,6409.0,Blueprint Medicines
BPOP,Popular Inc.,Financial Services,6403.0,Popular
FRPT,Freshpet Inc,Consumer Defensive,6396.0,Freshpet
LFUS,"Littelfuse, Inc.",Technology,6388.0,Littelfuse
AAON,AAON Inc.,Industrials,6386.0,AAON
LSTR,"Landstar System, Inc.",Industrials,6372.0,Landstar System
POST,Post Holdings Inc,Consumer Defensive,6370.0,Post
STAG,STAG Industrial Inc,Real Estate,6320.0,STAG Industrial
ST,Sensata Technologies Holding Plc,Technology,6282.0,Sensata Technologies
ZION,Zions Bancorporation N.A,Financial Services,6278.0,Zions Ban NA
RHP,Ryman Hospitality Properties Inc,Real Estate,6269.0,Ryman Hospitality Properties
MTH,Meritage Homes Corp.,Consumer Cyclical,6256.0,Meritage Homes
CRUS,"Cirrus Logic, Inc.",Technology,6251.0,Cirrus Logic
ETRN,Equitrans Midstream Corporation,Energy,6210.0,Equitrans Midstream
LYFT,Lyft Inc,Technology,6193.0,Lyft
SAIL,SailPoint Technologies Holdings Inc,Technology,6186.0,SailPoint Technologies
NEWR,New Relic Inc,Technology,6178.0,New Relic
HCP,HashiCorp Inc,,6171.0,HashiCorp
LBTYA,Liberty Global Ltd,Communication Services,6168.0,Liberty Global
BFAM,"Bright Horizons Family Solutions, Inc.",Consumer Cyclical,6148.0,Bright Horizons Family Solutions
BECN,Beacon Roofing Supply Inc,Industrials,6138.0,Beacon Roofing Supply
G,Genpact Ltd,Technology,6116.0,Genpact
ADT,ADT Inc,Industrials,6109.0,ADT
AQUA,Evoqua Water Technologies Corp,Industrials,6104.0,Evoqua Water Technologies
MAT,"Mattel, Inc.",Consumer Cyclical,6097.0,Mattel
PNFP,Pinnacle Financial Partners Inc.,Financial Services,6092.0,Pinnacle Financial Partners
FR,"First Industrial Realty Trust, Inc.",Real Estate,6085.0,First Industrial Realty Trust
RMBS,Rambus Inc.,Technology,6078.0,Rambus
AXS,Axis Capital Holdings Ltd,Financial Services,6051.0,Axis Capital
TMHC,Taylor Morrison Home Corp.,Consumer Cyclical,6032.0,Taylor Morrison Home
TKR,Timken Co.,Industrials,6030.0,Timken
WTFC,Wintrust Financial Corp.,Financial Services,6017.0,Wintrust Financial
QTS,Qts Realty Trust Inc,Real Estate,6000.0,Qts Realty Trust
SRC,Spirit Realty Capital Inc,Real Estate,5980.0,Spirit Realty Capital
S,SentinelOne Inc,,5964.0,SentinelOne
ADC,Agree Realty Corp.,Real Estate,5962.0,Agree Realty
STWD,Starwood Property Trust Inc,Real Estate,5953.0,Starwood Property Trust
IBP,Installed Building Products Inc,Industrials,5952.0,Installed Building Products
HR,Healthcare Realty Trust Inc,Real Estate,5939.0,Healthcare Realty Trust
ESNT,Essent Group Ltd,Financial Services,5929.0,Essent Group
EXEL,Exelixis Inc,Healthcare,5925.0,Exelixis
PB,Prosperity Bancshares Inc.,Financial Services,5911.0,Prosperity Bancshares
SSB,SouthState Corporation,Financial Services,5895.0,SouthState
CLGX,CoreLogic Inc,Technology,5889.0,CoreLogic
CACC,Credit Acceptance Corp.,Financial Services,5883.0,Credit Acceptance
SON,Sonoco Products Co.,Consumer Cyclical,5864.0,Sonoco Products
MARA,Marathon Digital Holdings Inc,Financial Services,5862.0,Marathon Digital
BOKF,BOK Financial Corp.,Financial Services,5860.0,BOK Financial
NOVT,Novanta Inc,Technology,5847.0,Novanta
PBF,PBF Energy Inc,Energy,5840.0,PBF Energy
ACHC,Acadia Healthcare Company Inc,Healthcare,5833.0,Acadia Healthcare
ESI,Element Solutions Inc,Basic Materials,5826.0,Element Solutions
HXL,Hexcel Corp.,Industrials,5796.0,Hexcel
SIGI,Selective Insurance Group Inc.,Financial Services,5775.0,Selective Insurance Group
BMI,Badger Meter Inc.,Industrials,5762.0,Badger Meter
OMF,OneMain Holdings Inc,Financial Services,5757.0,OneMain
XRAY,DENTSPLY Sirona Inc,Healthcare,5739.0,DENTSPLY Sirona
W,Wayfair Inc,Consumer Cyclical,5734.0,Wayfair
SNV,Synovus Financial Corp.,Financial Services,5720.0,Synovus Financial
DBX,Dropbox Inc,Technology,5715.0,Dropbox
BCPC,Balchem Corp.,Basic Materials,5714.0,Balchem
UNVR,Univar Solutions Inc,Basic Materials,5701.0,Univar Solutions
CWST,"Casella Waste Systems, Inc.",Industrials,5679.0,Casella Waste Systems
FAF,First American Financial Corp,Financial Services,5654.0,First American Financial
SM,SM Energy Co,Energy,5629.0,SM Energy
OZK,Bank OZK,Financial Services,5616.0,Bank OZK
M,Macy`s Inc,Consumer Cyclical,5608.0,Macy's
WH,Wyndham Hotels & Resorts Inc,Consumer Cyclical,5604.0,Wyndham Hotels & Resorts
AVAV,AeroVironment Inc.,Industrials,5593.0,AeroVironment
TDW,Tidewater Inc.,Energy,5579.0,Tidewater
CRS,Carpenter Technology Corp.,Industrials,5574.0,Carpenter Technology
CBT,Cabot Corp.,Basic Materials,5574.0,Cabot
WTS,"Watts Water Technologies, Inc.",Industrials,5568.0,Watts Water Technologies
DDS,Dillard`s Inc.,Consumer Cyclical,5527.0,Dillard's
IAA,IAA Inc,Industrials,5514.0,IAA
LNTH,Lantheus Holdings Inc,Healthcare,5506.0,Lantheus
